Entity,Code,Year,"Per capita CO2 emissions",Total_CO2_emission,Total_population
Turkey,TUR,1896,0.03232885382872585,443343.99999999994,13713570
Turkey,TUR,1951,0.46402988474329193,10185920.000000002,21951000
"United Kingdom",GBR,1851,5.110936717397012,116654432,22824472
"United Kingdom",GBR,1887,9.652379863971282,320442448,33198284
"United Kingdom",GBR,1933,8.416530380305264,392172576.00000006,46595516
"United States",USA,1836,0.2957584124590303,4730223.999999999,15993540
"United States",USA,1928,14.838009746821633,1827786400.0000002,123182720
"United States",USA,1972,21.374092191293723,4558452641.637213,213270000
"United States",USA,2017,16.21344772949664,5270748525.435833,325084992
Vietnam,VNM,1964,0.3204959173806374,11787839.841259843,36780000
Italy,ITA,1997,7.887590900245852,448835472.58759,56904000
Italy,ITA,2012,6.5570529304957565,392629772.4251554,59879000
Japan,JPN,1909,0.7809271306879075,38255824.00000001,48987700
Japan,JPN,1947,0.8907114371761258,70037360.00000001,78630808
Japan,JPN,1992,9.413085762992521,1179751451.7616158,125331000
Mexico,MEX,1922,5.590073474039054,85550736.00000001,15304045
Mexico,MEX,1933,0.9135674192989297,16740816.000000002,18324664
Mexico,MEX,1958,1.5221582506762847,54018351.99999999,35488000
Mexico,MEX,1969,2.045774135598426,102176189.20246339,49945000
Mexico,MEX,1981,4.088824579740859,283797136.4306535,69408000
Mexico,MEX,1997,3.8964265904509,368644816.14915013,94611000
Myanmar,MMR,1948,0.009058465386900213,153888,16988308
Pakistan,PAK,1967,0.3387487709217049,18175904.052575,53656000
Poland,POL,1831,0.07155884465036341,809744,11315778
Poland,POL,1873,1.259957147566697,22350400,17739016
Poland,POL,1885,1.5389956123533182,32598608,21181742
Poland,POL,1893,1.942286822678534,45334672,23340874
Poland,POL,1943,7.385725255706332,197786384,26779548
Poland,POL,1973,10.043994946061492,335589959.1378066,33412000
Russia,RUS,1961,7.5396427299570785,915342785.9877092,121404000
Russia,RUS,2016,11.135107061906913,1617652767.4993832,145275008
"South Africa",ZAF,1990,8.5044470553073,312972156.08236396,36801000
"South Africa",ZAF,2002,7.721553335789041,356357408.00000006,46151000
"South Korea",KOR,1997,9.260240454043178,427786068.01497865,46196000
Spain,ESP,1876,0.21469118518301059,3568736.0000000005,16622648
Spain,ESP,1903,0.641671453762974,12175472.000000002,18974620
Spain,ESP,1953,1.3617012587412587,38944656,28600000
Turkey,TUR,1870,0.013239359026523253,157551.99999999997,11900274
Turkey,TUR,1900,0.07390515930301164,1036912,14030306
Turkey,TUR,1923,0.10483168141226351,1472928,14050409
Turkey,TUR,1967,1.0308243760449296,33479114.085187223,32478000
Turkey,TUR,1990,2.8097709205853483,151508467.57980314,53922000
"United Kingdom",GBR,1822,2.668793008488343,44521263.99999999,16682172
"United Kingdom",GBR,2010,8.065417725131582,511831408.83685017,63460000
"United States",USA,1938,11.383348115806333,1513418863.9999998,132950240
Vietnam,VNM,1903,0.03680738400027969,556928,15130877
Vietnam,VNM,1995,0.3807700975262243,28523488.005689465,74910000
Japan,JPN,1875,0.04032474148738735,1439952.0000000002,35708896
Japan,JPN,1887,0.11451454878737152,4473744,39067036
Japan,JPN,1905,0.6389026331452722,29931216.000000007,46847852
Mexico,MEX,1947,1.15495076503572,29355968.000000004,25417506
Mexico,MEX,1948,1.1666127336223493,30513792.000000004,26155888
Mexico,MEX,1998,4.043026029476274,388356908.287373,96056000
Mexico,MEX,2014,3.9975803747247727,481128786,120355000
Myanmar,MMR,1933,0.19990927500645153,2997152,14992561
Pakistan,PAK,1956,0.2532039738308699,10449728,41270000
Pakistan,PAK,1957,0.256413003728242,10797807.999999998,42111000
Pakistan,PAK,1983,0.4638317746907467,40022188.51096577,86286000
Poland,POL,1806,0.053225800346574134,520287.99999999994,9775109
Poland,POL,1859,0.48510105385218794,7111824.000000001,14660500
Poland,POL,1898,2.460296810467383,59844112,24323940
Poland,POL,1985,11.97037379802616,444507860.6159034,37134000
Russia,RUS,1962,7.818882096716782,960612216.6384304,122858000
Russia,RUS,1978,14.952863069494303,2037477121.8492937,136260000
"South Africa",ZAF,1908,2.3503829093812754,13007200,5534077
"South Africa",ZAF,1924,3.574954812384522,27776784.000000004,7769828
"South Africa",ZAF,1937,3.5785990084570494,36819536,10288813
"South Africa",ZAF,1975,7.343164486750896,185011029.24368882,25195000
"South Korea",KOR,1950,0.1136715423455312,2183744,19211000
"South Korea",KOR,1975,2.311653769400703,81783998.70762746,35379000
Spain,ESP,1981,5.427570992165802,206095725.71451983,37972000
Spain,ESP,2011,6.032650103399861,284041297.4684791,47084000
Turkey,TUR,1876,0.02243852371171396,274800,12246795
Turkey,TUR,1919,0.06502115511151249,937984,14425828
"United Kingdom",GBR,1815,2.5742998279332303,38922672,15119712
"United Kingdom",GBR,1846,4.381496419627234,95692688,21840184
"United States",USA,1922,12.718695500906984,1433327488,112694536
"United States",USA,1943,16.219447905393146,2267184272,139781840
"United States",USA,2009,17.934719002284773,5493547908.151844,306308000
Italy,ITA,1979,6.857771610386205,385255893.52827626,56178000
Italy,ITA,2006,8.352871409630433,489002150.9339945,58543000
Japan,JPN,1898,0.3983792120473619,17246448,43291536
Japan,JPN,1923,1.307678536407815,75907088,58047208
Japan,JPN,1944,1.811165403915139,138744688,76605200
Japan,JPN,1976,7.979885193006777,907145368.8558174,113679000
Japan,JPN,1990,9.304966931570101,1158514907.8151355,124505000
Myanmar,MMR,1957,0.1030162904808636,2099472,20380000
Philippines,PHL,1934,0.006912907009624503,87936,12720553
Philippines,PHL,1935,0.007595249836410535,98928,13024983
Philippines,PHL,2012,0.909413843801033,88406847.99742982,97213000
Poland,POL,1805,0.058743275962485055,571584,9730203
Poland,POL,1939,1.6875008453670246,51900560,30755872
Russia,RUS,1981,15.06857893094453,2094442059.927704,138994000
"South Africa",ZAF,2004,9.495870083735094,449078688.00000006,47292000
"South Korea",KOR,1954,0.2472638036809816,5158912,20864000
"South Korea",KOR,1990,5.765371095465398,247438196.67518395,42918000
Spain,ESP,1832,0.0002770231174430585,3664.0000000000005,13226333
Spain,ESP,1862,0.1389740116244976,2187408.0000000005,15739691
Spain,ESP,1900,0.6014851458607784,11219168,18652444
"United Kingdom",GBR,1897,10.48014441805556,385969424,36828636
"United Kingdom",GBR,1926,5.437124355126231,246371024,45312744
"United Kingdom",GBR,1940,9.850406555573349,475143856.00000006,48235964
"United Kingdom",GBR,1971,11.845742233923007,660388283.7989737,55749000
"United Kingdom",GBR,1985,9.920021296986008,559628081.4481686,56414000
"United Kingdom",GBR,1991,10.623324777373249,608620899.8204908,57291000
"United Kingdom",GBR,2012,7.5572788537676,487633418.0393544,64525000
"United States",USA,1948,17.18120162760073,2577052416,149992560
Vietnam,VNM,1915,0.09849444183960157,1707424,17335232
Vietnam,VNM,1992,0.30083013552053084,21323742.49610179,70883000
Vietnam,VNM,1993,0.3141163878703888,22710614.84302911,72300000
Italy,ITA,1884,0.24220282692190756,7360975.999999999,30391784
Italy,ITA,1887,0.32720324799503675,10149280,31018274
Italy,ITA,1987,6.667471833705524,380099234.2958845,57008000
Japan,JPN,1872,0.0009395543134535083,32976,35097492
Japan,JPN,1972,7.8922212434440295,852170480.9821125,107976000
Mexico,MEX,1893,0.042916270782217054,531280,12379454
Mexico,MEX,1901,0.0948098771082392,1311712,13835183
Mexico,MEX,1905,0.11771925696296447,1707424,14504203
Mexico,MEX,1944,0.8703863970577425,20126352,23123468
Mexico,MEX,1996,3.712047943654203,345766129.80755806,93147000
Myanmar,MMR,2013,0.24962439282958304,12943524.016999539,51852000
Philippines,PHL,1933,0.006193165029770157,76944,12424019
Philippines,PHL,1963,0.39540256602864154,11471814.648188977,29013000
Poland,POL,1848,0.23499983058744786,3044784,12956537
Poland,POL,1850,0.24223576643539438,3202336.0000000005,13219914
Poland,POL,1887,1.5453778844053503,33675824,21791320
Poland,POL,1917,4.823799093075704,120882688,25059644
"South Africa",ZAF,1891,0.0757900736720253,296784,3915869
Turkey,TUR,1904,0.09521454051337344,1366672,14353606
"United Kingdom",GBR,1811,2.4866784324803586,35562784,14301320
"United Kingdom",GBR,1834,3.3682514419585106,65537968.00000001,19457564
"United Kingdom",GBR,1878,8.976316616926841,270974784,30187748
"United Kingdom",GBR,1895,10.139575610649121,365549952,36051800
"United Kingdom",GBR,1968,11.000458966449578,606488304.1972646,55133000
"United States",USA,1812,0.05599549672315291,483648.00000000006,8637266
"United States",USA,1819,0.07533690020573243,762112,10116052
"United States",USA,1982,18.398485562186977,4301970691.121683,233822000
"United States",USA,1988,19.7499737367948,4885590503.218403,247372000
Vietnam,VNM,1920,0.1021669773138633,1857648,18182470
Vietnam,VNM,1938,0.29051994367913936,6353376,21868984
Vietnam,VNM,1981,0.3186188626415779,17690675.11044833,55523000
Japan,JPN,1897,0.31625024147044195,13542144,42820976
Japan,JPN,1900,0.43836860765064406,19411872,44282076
Japan,JPN,1927,1.4541343099431927,89482208,61536412
Japan,JPN,1960,2.4820082493499402,232499640.7496063,93674000
Japan,JPN,1962,3.0679603833050977,292864430.22992134,95459000
Japan,JPN,2013,10.248897808961878,1315077073.4591343,128314000
Mexico,MEX,1896,0.04475346984881541,578912,12935578
Mexico,MEX,1962,1.5858617819569294,63743714.32575878,40195000
Pakistan,PAK,1947,0.022810715416732057,776768.0000000001,34052768
Pakistan,PAK,1992,0.6322045966840975,72015057.81288223,113911000
Pakistan,PAK,2007,0.9287052220035215,155844165.89396694,167808000
Philippines,PHL,1913,0.0008903826883749289,7328,8230169
Philippines,PHL,1918,0.0032361262623591775,29312.000000000004,9057743
Poland,POL,1815,0.05775668260553618,589904,10213606
Poland,POL,1829,0.09560917013162151,1066224,11151901
Poland,POL,1931,1.919896731671125,54828095.99999999,28557836
"South Africa",ZAF,1886,0.013461767275232829,47632,3538317
"South Africa",ZAF,1982,9.30214230551245,280459590.51120037,30150000
"South Africa",ZAF,2006,9.210802359832414,446622595.6259139,48489000
"South Africa",ZAF,2015,8.346874517025963,462299992,55386000
"South Korea",KOR,1955,0.299557332093888,6444976.000000001,21515000
Spain,ESP,1857,0.05519606189895289,850048,15400519
Spain,ESP,1907,0.7231790678068367,14095408.000000002,19490896
Spain,ESP,1919,0.7529154339786612,15927408.000000002,21154312
Spain,ESP,1920,0.6596026738700721,14055104,21308440
Turkey,TUR,1922,0.0717567090618475,1011264,14092954
Turkey,TUR,1979,1.7453129135865229,75037983.40673897,42994000
Turkey,TUR,1983,1.9079383368417204,89812381.3301503,47073000
Turkey,TUR,2001,3.3257429886524714,213486093.92757943,64192000
"United Kingdom",GBR,1944,9.004950200574793,442043280,49088920
"United Kingdom",GBR,1993,10.052352080672,579035584.5508685,57602000
"United Kingdom",GBR,2000,9.625879575191066,567185702.2089832,58923000
"United States",USA,1976,20.838805654759827,4607168186.988232,221086000
"United States",USA,1997,20.985010912951267,5701920919.441466,271713984
"United States",USA,2010,18.44629540363149,5700108336.541933,309011008
Vietnam,VNM,1926,0.1769800054942691,3422176.0000000005,19336512
Vietnam,VNM,1969,0.6395073792408659,27055638.69354331,42307000
Vietnam,VNM,2013,1.5474846646341398,140438875.7695421,90753000
Japan,JPN,1878,0.051014765558936685,1857648.0000000002,36413928
Japan,JPN,1963,3.3700470294001432,324835463.1168504,96389000
Japan,JPN,1996,9.886539587865903,1252070919.5656893,126644000
Mexico,MEX,1907,0.15276672928634147,2264352,14822285
Mexico,MEX,1908,0.25213226214491136,3770256,14953485
Mexico,MEX,1976,3.0007807435696234,183773814.29769087,61242000
Mexico,MEX,2000,4.004715510616784,396066364,98900000
Myanmar,MMR,1984,0.175837703753322,6548547.763181218,37242000
Philippines,PHL,1921,0.00725769130646054,69616,9592031
Philippines,PHL,1992,0.7427525883391637,48293773.293812424,65020000
Poland,POL,1832,0.09064126770468846,1033247.9999999999,11399311
Poland,POL,1861,0.5097397743818399,7668752,15044445
Poland,POL,1882,1.344604408858778,27245504.000000004,20262840
Poland,POL,1886,1.5563731980610478,33430336.000000004,21479640
Poland,POL,1897,2.2825989355808125,55091904,24135604
Poland,POL,1949,4.328736663205383,105435264,24357052
Poland,POL,1991,9.827680181616852,374267544.3565146,38083000
"South Africa",ZAF,1950,4.4789093043733486,61038575.99999999,13628000
"South Africa",ZAF,1969,6.659045829995106,143142849.1615748,21496000
Spain,ESP,1863,0.1539500669170387,2432896,15803150
Spain,ESP,1950,1.1772574278589243,33045616.000000004,28070000
Turkey,TUR,1916,0.03474058341641021,512960,14765440
Turkey,TUR,1969,1.1379444451289205,38752698.07886539,34055000
Turkey,TUR,1977,1.9733586835733783,81120828.76433444,41108000
"United Kingdom",GBR,1889,10.186880526142305,345024223.99999994,33869468
"United States",USA,1844,0.46094496650252087,9306560,20190176
"United States",USA,1913,14.496589301230744,1440113216,99341520
Vietnam,VNM,1892,0.016036196745854596,212512.00000000003,13252020
Vietnam,VNM,1911,0.06953417214221408,1157824,16651151
Vietnam,VNM,1998,0.5959699842618406,46554791.29059794,78116000
Italy,ITA,1923,0.6980502372795965,26824144,38427240
Japan,JPN,1921,1.1802460474725858,66809376,56606312
Japan,JPN,1935,1.535675405380161,106406224.00000001,69289528
Japan,JPN,1966,4.209457378576553,419245117.07671034,99596000
Japan,JPN,2001,9.790190734231295,1250344419.4316156,127714000
Mexico,MEX,2007,4.394819246869591,479786812.00000006,109171000
Myanmar,MMR,1944,0.018275677131604162,307776,16840744
Philippines,PHL,1951,0.1846563100742973,3554080.0000000005,19247000
Poland,POL,1904,2.725630784424878,69381504,25455210
Poland,POL,1907,3.351237887507147,87195872.00000001,26019004
Poland,POL,1919,0.11235002394611968,2729680,24296212
Poland,POL,1965,7.875414109595473,246980861.89102364,31361000
"South Africa",ZAF,1907,2.3333834985835695,12651792,5422080
Spain,ESP,1853,0.04320530881972804,652192,15095182
Spain,ESP,1895,0.47280786717568063,8603072,18195704
Spain,ESP,1955,1.3869920132194988,40289344,29048000
Spain,ESP,1989,5.7487315320733785,224884628.8031785,39119000
"United Kingdom",GBR,1824,2.86293410980222,49082944,17144280
"United Kingdom",GBR,1865,7.852820384181435,205488112.00000003,26167428
"United Kingdom",GBR,1898,10.394916783294796,386878096,37218008
"United Kingdom",GBR,1924,10.591039303066795,475982912,44942040
"United Kingdom",GBR,1977,10.753009389401024,604362139.7218951,56204000
"United States",USA,1834,0.2239464351768403,3381872,15101254
"United States",USA,1859,1.455709601326507,45320016,31132594
"United States",USA,1902,9.470879990247823,764493600,80720440
"United States",USA,1912,13.752315624284039,1341210864,97526184
"United States",USA,1940,13.842577701963448,1871490592,135198128
"United States",USA,2005,20.781957426389535,6130552416.529036,294993984
Vietnam,VNM,1899,0.050809203121992566,732800,14422584
Vietnam,VNM,1912,0.06761610941773093,1139504.0000000002,16852552
Vietnam,VNM,1932,0.22503778484521342,4627632,20563800
Vietnam,VNM,1953,0.06572813930796367,1751392,26646000
Italy,ITA,1926,0.9078431471880639,35841248,39479560
Italy,ITA,1939,1.05231877650938,46140752,43846744
Japan,JPN,1958,1.9724138531530941,181221439.99999997,91878000
Mexico,MEX,1946,1.0374893502145017,25626016,24700028
Mexico,MEX,1950,1.091923134728932,30513792.000000004,27945000
Myanmar,MMR,2010,0.2585682463205466,13083811.832065977,50601000
Pakistan,PAK,1988,0.5681761240642845,57607377.21887781,101390000
Philippines,PHL,1927,0.003737585931601918,40304,10783431
Philippines,PHL,2008,0.8503654720599503,77299922.1411936,90902000
Philippines,PHL,2013,0.9696324244020212,95869497.06547664,98872000
Poland,POL,1823,0.11396220874353628,1220112,10706286
Poland,POL,1840,0.1627412571263526,1967568.0000000002,12090161
Poland,POL,1876,1.3265639242604206,24589104.000000004,18535936
Poland,POL,1879,1.3671761757654124,26487056.000000004,19373550
Poland,POL,1915,3.6652989712960387,94743712.00000001,25848836
Poland,POL,1936,1.6412196356375173,49900016,30404228
Poland,POL,1970,9.31840429755006,304143397.8677364,32639000
"South Africa",ZAF,1890,0.07735558903409773,296784,3836620
"South Africa",ZAF,1899,1.1965147882110643,5517984,4611714
"South Africa",ZAF,1923,3.4776180782406882,26443087.999999996,7603793
"South Africa",ZAF,1944,4.559676773024224,54571616,11968308
"South Africa",ZAF,1955,5.45443756164924,82945632,15207000
"South Korea",KOR,1960,0.49506980849710247,12540118.249231605,25330000
"South Korea",KOR,2015,11.715048013720553,595393885.2013197,50823000
Spain,ESP,1847,0.017836000041959958,260143.99999999994,14585333
Spain,ESP,1866,0.1432432204203532,2290000.0000000005,15986795
Spain,ESP,1940,0.8372571171931563,21624928,25828300
Turkey,TUR,1940,0.3052756042784497,5470352,17919388
Turkey,TUR,1996,3.3576550975462833,199521938.86149278,59423000
"United Kingdom",GBR,1802,2.123813008720436,26849792.000000004,12642258
"United Kingdom",GBR,1837,3.662706210064271,73770976,20141112
"United Kingdom",GBR,1883,10.281806133529333,327730144,31874764
"United Kingdom",GBR,1900,11.04703556396819,419740512,37995760
Vietnam,VNM,1907,0.05356071028328992,850048,15870738
Vietnam,VNM,1909,0.06265370607639924,1018591.9999999999,16257490
Vietnam,VNM,1913,0.07937183338311626,1352016,17033952
Vietnam,VNM,1947,0.02963744233795964,710816,23983716
Vietnam,VNM,2011,1.632116556379257,145047830.48198095,88871000
Italy,ITA,1965,3.6675577034636255,189528379.44188976,51677000
Japan,JPN,1988,7.974002214904251,985467063.7289419,123585000
Japan,JPN,1998,9.484101042325296,1205590472.1972647,127117000
Mexico,MEX,1929,1.2966548593880862,22148880,17081554
